item_id,category,architecture,run_index,completion_tokens,wall_clock_s,auto_length_chars,auto_expect_lang,auto_likely_lang,auto_drift_flag,auto_script_mixed,auto_turkish_hits,auto_apostrophe_variants,auto_empty,auto_chrf,auto_ref_match
cult_021,cult,standalone,2,436,2.3,1186,uz,uz,False,False,0,1,False,,
cult_022,cult,standalone,0,825,3.9,2275,uz,uz,False,False,0,2,False,,
cult_022,cult,standalone,1,882,63.4,2413,uz,uz,False,False,0,2,False,,
cult_022,cult,standalone,2,803,3.9,2173,uz,uz,False,False,0,3,False,,
cult_023,cult,standalone,0,194,1.4,521,uz,uz,False,False,0,1,False,,
cult_023,cult,standalone,1,160,1.2,437,uz,uz,False,False,0,1,False,,
cult_023,cult,standalone,2,352,2.0,936,uz,uz,False,False,0,1,False,,
cult_024,cult,standalone,0,184,1.1,487,uz,uz,False,False,0,1,False,,
cult_024,cult,standalone,1,210,1.4,583,uz,uz,False,False,0,1,False,,
cult_024,cult,standalone,2,141,1.1,394,uz,uz,False,False,0,1,False,,
cult_025,cult,standalone,0,1349,6.2,3704,uz,uz,False,False,0,3,False,,
cult_025,cult,standalone,1,1106,5.6,3074,uz,uz,False,False,0,3,False,,
cult_025,cult,standalone,2,1025,5.3,2868,uz,uz,False,False,0,3,False,,
cult_026,cult,standalone,0,158,1.2,420,uz,uz,False,False,0,1,False,,
cult_026,cult,standalone,1,170,1.1,456,uz,uz,False,False,0,1,False,,
cult_026,cult,standalone,2,197,1.2,521,uz,uz,False,False,0,1,False,,
cult_027,cult,standalone,0,1070,4.7,2864,uz,uz,False,False,0,2,False,,
cult_027,cult,standalone,1,963,4.6,2538,uz,uz,False,False,0,2,False,,
cult_027,cult,standalone,2,858,4.1,2234,uz,uz,False,False,0,3,False,,
cult_028,cult,standalone,0,357,2.1,909,uz,uz,False,False,0,1,False,,
cult_028,cult,standalone,1,382,2.2,1033,uz,uz,False,False,0,1,False,,
cult_028,cult,standalone,2,372,2.0,990,uz,uz,False,False,0,1,False,,
cult_029,cult,standalone,0,276,1.8,743,uz,uz,False,False,0,1,False,,
cult_029,cult,standalone,1,416,2.2,1118,uz,uz,False,False,0,1,False,,
cult_029,cult,standalone,2,251,1.5,685,uz,uz,False,False,0,1,False,,
cult_030,cult,standalone,0,984,61.6,2698,uz,uz,False,False,0,3,False,,
cult_030,cult,standalone,1,1137,5.1,3154,uz,uz,False,False,0,1,False,,
cult_030,cult,standalone,2,934,4.5,2547,uz,uz,False,False,0,3,False,,
fact_001,fact,standalone,0,4,0.6,9,uz,unknown,True,False,0,0,False,,True
fact_001,fact,standalone,1,4,0.5,9,uz,unknown,True,False,0,0,False,,True
fact_001,fact,standalone,2,4,0.5,9,uz,unknown,True,False,0,0,False,,True
fact_002,fact,standalone,0,4,0.5,5,uz,unknown,True,False,0,1,False,,True
fact_002,fact,standalone,1,4,0.5,5,uz,unknown,True,False,0,1,False,,True
fact_002,fact,standalone,2,17,0.5,45,uz,unknown,True,False,0,1,False,,True
fact_003,fact,standalone,0,4,0.4,9,uz,unknown,True,False,0,0,False,,True
fact_003,fact,standalone,1,4,0.5,9,uz,unknown,True,False,0,0,False,,True
fact_003,fact,standalone,2,4,0.5,9,uz,unknown,True,False,0,0,False,,True
fact_004,fact,standalone,0,7,0.6,11,uz,unknown,True,False,0,0,False,,True
fact_004,fact,standalone,1,7,0.6,11,uz,unknown,True,False,0,0,False,,True
fact_004,fact,standalone,2,7,0.5,11,uz,unknown,True,False,0,0,False,,True
fact_005,fact,standalone,0,4,0.5,10,uz,unknown,True,False,0,0,False,,True
fact_005,fact,standalone,1,4,0.5,10,uz,unknown,True,False,0,0,False,,True
fact_005,fact,standalone,2,4,0.5,10,uz,unknown,True,False,0,0,False,,True
fact_006,fact,standalone,0,4,62.5,10,uz,unknown,True,False,0,0,False,,True
fact_006,fact,standalone,1,4,0.5,10,uz,unknown,True,False,0,0,False,,True
fact_006,fact,standalone,2,4,0.5,10,uz,unknown,True,False,0,0,False,,True
fact_007,fact,standalone,0,9,0.5,30,uz,tr,True,False,0,0,False,,False
fact_007,fact,standalone,1,9,0.5,30,uz,tr,True,False,0,0,False,,False
fact_007,fact,standalone,2,7,0.5,20,uz,unknown,True,False,0,0,False,,False
fact_008,fact,standalone,0,6,0.5,15,uz,unknown,True,False,0,0,False,,True
fact_008,fact,standalone,1,14,0.5,41,uz,unknown,True,False,0,0,False,,True
fact_008,fact,standalone,2,6,0.6,15,uz,unknown,True,False,0,0,False,,True
fact_009,fact,standalone,0,4,0.5,9,uz,unknown,True,False,0,0,False,,False
fact_009,fact,standalone,1,4,0.5,9,uz,unknown,True,False,0,0,False,,False
fact_009,fact,standalone,2,4,0.6,9,uz,unknown,True,False,0,0,False,,False
fact_010,fact,standalone,0,16,0.5,38,uz,unknown,True,False,0,1,False,,False
fact_010,fact,standalone,1,16,0.6,38,uz,unknown,True,False,0,1,False,,False
fact_010,fact,standalone,2,16,0.5,38,uz,unknown,True,False,0,1,False,,False
fact_012,fact,standalone,0,9,0.5,20,uz,uz,False,False,0,0,False,,False
fact_012,fact,standalone,1,9,0.5,20,uz,uz,False,False,0,0,False,,False
fact_012,fact,standalone,2,9,0.6,20,uz,uz,False,False,0,0,False,,False
fact_013,fact,standalone,0,2,0.4,5,uz,unknown,True,False,0,0,False,,True
fact_013,fact,standalone,1,2,0.5,5,uz,unknown,True,False,0,0,False,,True
fact_013,fact,standalone,2,2,0.5,5,uz,unknown,True,False,0,0,False,,True
fact_014,fact,standalone,0,3,0.6,6,uz,unknown,True,False,0,0,False,,True
fact_014,fact,standalone,1,3,0.5,6,uz,unknown,True,False,0,0,False,,True
fact_014,fact,standalone,2,3,0.5,6,uz,unknown,True,False,0,0,False,,True
fact_015,fact,standalone,2,3,0.6,6,uz,unknown,True,False,0,0,False,,False
fact_016,fact,standalone,0,61,0.6,137,uz,uz,False,False,0,1,False,,False
fact_016,fact,standalone,1,62,0.8,141,uz,uz,False,False,0,1,False,,False
fact_016,fact,standalone,2,47,51.9,108,uz,uz,False,False,0,1,False,,False
fact_017,fact,standalone,0,12,0.5,28,uz,unknown,True,False,0,1,False,,False
fact_017,fact,standalone,1,12,0.5,30,uz,uz,False,False,0,1,False,,False
fact_017,fact,standalone,2,12,0.5,30,uz,uz,False,False,0,1,False,,False
fact_018,fact,standalone,0,8,0.4,21,uz,unknown,True,False,0,0,False,,True
fact_018,fact,standalone,1,8,0.5,21,uz,unknown,True,False,0,0,False,,True
fact_018,fact,standalone,2,8,0.5,21,uz,unknown,True,False,0,0,False,,True
fact_019,fact,standalone,0,15,0.5,22,uz,unknown,True,False,0,0,False,,True
fact_019,fact,standalone,1,15,0.5,22,uz,unknown,True,False,0,0,False,,True
fact_019,fact,standalone,2,15,0.5,22,uz,unknown,True,False,0,0,False,,True
fact_020,fact,standalone,0,8,0.5,18,uz,unknown,True,False,0,0,False,,True
fact_020,fact,standalone,1,8,0.5,18,uz,unknown,True,False,0,0,False,,True
fact_020,fact,standalone,2,8,0.4,18,uz,unknown,True,False,0,0,False,,True
fact_021,fact,standalone,0,11,0.5,26,uz,unknown,True,False,0,0,False,,False
fact_021,fact,standalone,1,21,0.5,49,uz,unknown,True,False,0,1,False,,False
fact_021,fact,standalone,2,3,0.5,5,uz,unknown,True,False,0,0,False,,False
fact_022,fact,standalone,0,8,52.6,26,uz,unknown,True,False,0,0,False,,True
fact_022,fact,standalone,1,8,0.6,26,uz,unknown,True,False,0,0,False,,True
fact_022,fact,standalone,2,8,0.6,26,uz,unknown,True,False,0,0,False,,True
fact_023,fact,standalone,0,17,0.6,46,uz,unknown,True,False,0,0,False,,True
fact_023,fact,standalone,1,17,0.6,43,uz,unknown,True,False,0,0,False,,True
fact_023,fact,standalone,2,9,0.5,20,uz,unknown,True,False,0,0,False,,True
fact_024,fact,standalone,0,23,0.5,62,uz,uz,False,False,0,1,False,,False
fact_024,fact,standalone,1,24,0.5,65,uz,uz,False,False,0,1,False,,False
fact_024,fact,standalone,2,24,0.7,65,uz,uz,False,False,0,1,False,,False
fact_025,fact,standalone,0,7,0.5,16,uz,unknown,True,False,0,0,False,,True
fact_025,fact,standalone,1,7,0.5,16,uz,unknown,True,False,0,0,False,,True
fact_025,fact,standalone,2,7,0.5,16,uz,unknown,True,False,0,0,False,,True
fact_026,fact,standalone,0,37,0.6,116,uz,uz,False,False,0,1,False,,False
fact_026,fact,standalone,1,37,0.7,116,uz,uz,False,False,0,1,False,,False
fact_026,fact,standalone,2,44,0.6,130,uz,uz,False,False,0,1,False,,False
fact_027,fact,standalone,0,9,0.5,31,uz,uz,False,False,0,0,False,,False
fact_027,fact,standalone,1,9,51.3,31,uz,uz,False,False,0,0,False,,False
fact_027,fact,standalone,2,9,0.5,31,uz,uz,False,False,0,0,False,,False
fact_028,fact,standalone,0,4,0.6,9,uz,unknown,True,False,0,0,False,,True
fact_028,fact,standalone,1,4,0.4,9,uz,unknown,True,False,0,0,False,,True
fact_028,fact,standalone,2,4,0.5,9,uz,unknown,True,False,0,0,False,,True
fact_029,fact,standalone,0,4,0.5,11,uz,unknown,True,False,0,0,False,,True
fact_029,fact,standalone,1,4,0.5,11,uz,unknown,True,False,0,0,False,,True
fact_029,fact,standalone,2,4,0.6,11,uz,unknown,True,False,0,0,False,,True
fact_030,fact,standalone,0,10,0.5,25,uz,unknown,True,False,0,1,False,,False
fact_030,fact,standalone,1,10,0.5,25,uz,unknown,True,False,0,1,False,,False
fact_030,fact,standalone,2,10,0.5,25,uz,unknown,True,False,0,1,False,,False
trans_001,trans,standalone,0,8,0.5,31,en,unknown,True,False,0,0,False,0.93,
trans_001,trans,standalone,1,18,0.5,59,en,unknown,True,False,0,0,False,0.753,
trans_001,trans,standalone,2,8,0.4,31,en,unknown,True,False,0,0,False,0.93,
trans_002,trans,standalone,0,8,0.5,40,en,en,False,False,0,0,False,1.0,
trans_002,trans,standalone,1,8,0.5,40,en,en,False,False,0,0,False,1.0,
trans_002,trans,standalone,2,8,52.2,40,en,en,False,False,0,0,False,1.0,
trans_003,trans,standalone,0,11,0.6,25,uz,uz,False,False,0,0,False,0.8022,
trans_003,trans,standalone,1,11,0.5,25,uz,uz,False,False,0,0,False,0.8022,
trans_003,trans,standalone,2,11,0.6,25,uz,uz,False,False,0,0,False,0.8022,
trans_004,trans,standalone,0,24,0.5,62,uz,uz,False,False,0,0,False,0.608,
trans_004,trans,standalone,1,25,0.7,64,uz,uz,False,False,0,0,False,0.7454,
trans_004,trans,standalone,2,25,0.5,64,uz,uz,False,False,0,0,False,0.7454,
trans_005,trans,standalone,0,13,0.5,79,en,en,False,False,0,0,False,0.6185,
trans_005,trans,standalone,1,13,0.6,79,en,en,False,False,0,0,False,0.722,
trans_005,trans,standalone,2,13,0.6,79,en,en,False,False,0,0,False,0.6185,
trans_006,trans,standalone,0,32,0.6,83,uz,unknown,True,False,0,1,False,0.7907,
trans_006,trans,standalone,1,32,0.5,83,uz,unknown,True,False,0,1,False,0.7907,
trans_006,trans,standalone,2,29,0.6,80,uz,uz,False,False,0,1,False,0.9082,
trans_007,trans,standalone,0,11,0.5,62,en,en,False,False,0,0,False,0.6379,
trans_007,trans,standalone,1,11,0.5,62,en,en,False,False,0,0,False,0.7393,
trans_007,trans,standalone,2,9,2.2,54,en,en,False,False,0,0,False,0.6541,
trans_008,trans,standalone,0,17,0.6,43,uz,unknown,True,False,0,0,False,0.8499,
trans_008,trans,standalone,1,17,49.5,43,uz,unknown,True,False,0,0,False,0.8499,
trans_008,trans,standalone,2,17,0.9,43,uz,unknown,True,False,0,0,False,0.8499,
trans_009,trans,standalone,0,12,0.4,50,en,en,False,False,0,1,False,0.7306,
trans_009,trans,standalone,1,12,0.6,50,en,en,False,False,0,1,False,0.7306,
trans_009,trans,standalone,2,12,0.5,55,en,en,False,False,0,0,False,0.8854,
trans_010,trans,standalone,0,20,0.5,57,uz,uz,False,False,0,1,False,0.5908,
trans_010,trans,standalone,1,19,0.5,58,uz,uz,False,False,0,1,False,0.7273,
trans_010,trans,standalone,2,22,0.6,66,uz,uz,False,False,0,1,False,0.7061,
trans_011,trans,standalone,0,8,0.5,32,en,unknown,True,False,0,0,False,1.0,
trans_011,trans,standalone,1,10,0.5,40,en,unknown,True,False,0,0,False,0.9501,
trans_011,trans,standalone,2,10,0.5,40,en,unknown,True,False,0,0,False,0.9501,
trans_012,trans,standalone,0,12,54.6,28,uz,unknown,True,False,0,1,False,0.6609,
trans_012,trans,standalone,1,13,0.5,29,uz,unknown,True,False,0,1,False,0.8108,
trans_012,trans,standalone,2,12,0.6,28,uz,unknown,True,False,0,1,False,0.6609,
trans_013,trans,standalone,0,22,0.6,87,en,en,False,False,0,0,False,0.4159,
trans_013,trans,standalone,1,32,0.6,100,en,en,False,False,0,0,False,0.3912,
trans_016,trans,standalone,2,32,298.8,70,uz,uz,False,False,0,1,False,0.4532,
trans_017,trans,standalone,0,38,0.6,111,en,en,False,False,0,1,False,0.7142,
trans_017,trans,standalone,1,17,0.6,59,en,en,False,False,0,1,False,0.8514,
trans_017,trans,standalone,2,15,0.6,51,en,en,False,False,0,1,False,0.8787,
trans_018,trans,standalone,0,20,0.6,50,uz,unknown,True,False,0,1,False,0.8551,
trans_018,trans,standalone,1,20,0.6,50,uz,unknown,True,False,0,1,False,0.8551,
trans_018,trans,standalone,2,20,0.6,50,uz,unknown,True,False,0,1,False,0.8551,
trans_019,trans,standalone,0,24,0.6,98,en,en,False,False,0,0,False,0.7444,
trans_019,trans,standalone,1,24,0.6,98,en,en,False,False,0,0,False,0.7444,
trans_019,trans,standalone,2,11,0.6,62,en,en,False,False,0,0,False,0.8246,
trans_020,trans,standalone,0,18,0.6,45,uz,unknown,True,False,0,1,False,0.4975,
trans_020,trans,standalone,1,18,0.6,45,uz,unknown,True,False,0,1,False,0.4975,
trans_020,trans,standalone,2,18,0.6,45,uz,unknown,True,False,0,1,False,0.4975,
trans_021,trans,standalone,0,11,0.6,36,en,en,False,False,0,0,False,1.0,
trans_021,trans,standalone,1,11,0.5,36,en,en,False,False,0,0,False,1.0,
trans_021,trans,standalone,2,11,51.6,36,en,en,False,False,0,0,False,1.0,
trans_022,trans,standalone,0,9,0.5,24,uz,uz,False,False,0,0,False,1.0,
trans_022,trans,standalone,1,9,0.5,24,uz,uz,False,False,0,0,False,1.0,
trans_022,trans,standalone,2,9,0.5,24,uz,uz,False,False,0,0,False,1.0,
trans_023,trans,standalone,0,18,0.5,92,en,en,False,False,0,0,False,0.9905,
trans_023,trans,standalone,1,18,0.5,92,en,en,False,False,0,0,False,0.9905,
trans_023,trans,standalone,2,18,0.5,94,en,en,False,False,0,0,False,0.8847,
trans_024,trans,standalone,0,25,0.5,72,uz,unknown,True,False,0,1,False,0.8785,
trans_024,trans,standalone,1,25,0.6,72,uz,unknown,True,False,0,1,False,0.8496,
trans_024,trans,standalone,2,25,0.5,72,uz,unknown,True,False,0,1,False,0.8785,
trans_025,trans,standalone,0,7,0.5,29,en,en,False,False,0,0,False,0.4382,
trans_025,trans,standalone,1,9,0.5,37,en,en,False,False,0,0,False,0.4309,
trans_025,trans,standalone,2,28,0.6,97,en,uz,True,False,0,0,False,0.3513,
trans_026,trans,standalone,0,22,0.5,62,uz,uz,False,False,0,0,False,0.3807,
trans_026,trans,standalone,1,22,0.6,62,uz,uz,False,False,0,0,False,0.3807,
trans_026,trans,standalone,2,22,52.8,67,uz,uz,False,False,0,0,False,0.6228,
trans_027,trans,standalone,0,13,0.5,58,en,en,False,False,0,0,False,0.6266,
trans_027,trans,standalone,1,17,0.6,71,en,en,False,False,0,0,False,0.5666,
trans_027,trans,standalone,2,13,0.6,58,en,en,False,False,0,0,False,0.6266,
trans_028,trans,standalone,0,28,0.6,72,uz,uz,False,False,0,1,False,0.605,
trans_028,trans,standalone,1,12,0.6,32,uz,uz,False,False,0,1,False,0.6379,
trans_028,trans,standalone,2,12,0.6,31,uz,uz,False,False,0,1,False,0.5687,
trans_029,trans,standalone,0,12,0.6,63,en,en,False,False,0,0,False,0.7648,
trans_029,trans,standalone,1,11,0.6,62,en,en,False,False,0,0,False,0.7017,
trans_029,trans,standalone,2,11,0.5,62,en,en,False,False,0,0,False,0.7017,
trans_030,trans,standalone,0,25,0.5,80,uz,unknown,True,False,0,1,False,0.4619,
trans_030,trans,standalone,1,17,0.6,56,uz,unknown,True,False,0,0,False,0.7096,
trans_030,trans,standalone,2,17,0.6,56,uz,unknown,True,False,0,0,False,0.7096,
reas_001,reas,standalone,0,121,0.8,309,uz,uz,False,False,0,1,False,,
reas_001,reas,standalone,1,106,0.7,276,uz,uz,False,False,0,1,False,,
reas_001,reas,standalone,2,114,0.8,295,uz,uz,False,False,0,1,False,,
reas_002,reas,standalone,0,19,50.3,37,uz,unknown,True,False,0,1,False,,
reas_002,reas,standalone,1,19,0.5,37,uz,unknown,True,False,0,1,False,,
reas_002,reas,standalone,2,53,0.6,108,uz,unknown,True,False,0,1,False,,
reas_003,reas,standalone,0,85,0.7,186,uz,uz,False,False,0,1,False,,
reas_003,reas,standalone,1,110,0.7,214,uz,uz,False,False,0,1,False,,
reas_003,reas,standalone,2,85,0.7,187,uz,uz,False,False,0,1,False,,
reas_004,reas,standalone,0,157,0.9,315,uz,unknown,True,False,0,1,False,,
reas_004,reas,standalone,1,67,0.8,148,uz,unknown,True,False,0,1,False,,
reas_004,reas,standalone,2,150,0.9,291,uz,unknown,True,False,0,1,False,,
reas_005,reas,standalone,0,98,0.8,230,uz,uz,False,False,0,1,False,,
reas_005,reas,standalone,1,74,0.6,165,uz,uz,False,False,0,1,False,,
reas_005,reas,standalone,2,74,0.6,168,uz,uz,False,False,0,1,False,,
reas_006,reas,standalone,0,64,0.7,158,uz,unknown,True,False,0,1,False,,
reas_006,reas,standalone,1,64,0.6,156,uz,unknown,True,False,0,1,False,,
reas_006,reas,standalone,2,64,0.6,156,uz,unknown,True,False,0,1,False,,
reas_007,reas,standalone,0,340,1.6,686,uz,unknown,True,False,0,1,False,,
reas_007,reas,standalone,1,326,49.5,636,uz,unknown,True,False,0,1,False,,
reas_007,reas,standalone,2,331,1.4,660,uz,uz,False,False,0,1,False,,
reas_008,reas,standalone,0,365,1.7,786,uz,uz,False,False,0,1,False,,
reas_008,reas,standalone,1,262,1.4,599,uz,uz,False,False,0,1,False,,
reas_008,reas,standalone,2,242,1.4,565,uz,uz,False,False,0,1,False,,
reas_009,reas,standalone,0,86,0.7,166,uz,unknown,True,False,0,1,False,,
reas_009,reas,standalone,1,87,0.7,167,uz,unknown,True,False,0,1,False,,
reas_009,reas,standalone,2,97,0.7,192,uz,unknown,True,False,0,1,False,,
reas_010,reas,standalone,0,64,0.6,149,uz,tr,True,False,0,1,False,,
reas_010,reas,standalone,1,64,0.6,149,uz,tr,True,False,0,1,False,,
reas_010,reas,standalone,2,64,0.6,149,uz,tr,True,False,0,1,False,,
reas_011,reas,standalone,0,292,1.3,715,uz,uz,False,False,0,1,False,,
reas_011,reas,standalone,1,234,1.1,556,uz,uz,False,False,0,1,False,,
reas_011,reas,standalone,2,234,1.1,556,uz,uz,False,False,0,1,False,,
reas_012,reas,standalone,0,72,0.6,148,uz,tr,True,False,0,1,False,,
reas_012,reas,standalone,1,76,0.7,161,uz,tr,True,False,0,1,False,,
reas_012,reas,standalone,2,72,0.7,148,uz,tr,True,False,0,1,False,,
reas_013,reas,standalone,0,131,1.0,342,uz,uz,False,False,0,0,False,,
reas_013,reas,standalone,1,133,0.8,325,uz,tr,True,False,0,0,False,,
reas_013,reas,standalone,2,169,0.9,438,uz,uz,False,False,0,1,False,,
reas_014,reas,standalone,0,115,0.8,214,uz,tr,True,False,0,1,False,,
reas_014,reas,standalone,1,103,0.7,211,uz,tr,True,False,0,1,False,,
reas_014,reas,standalone,2,116,0.8,228,uz,tr,True,False,0,1,False,,
reas_015,reas,standalone,0,57,0.6,133,uz,uz,False,False,0,1,False,,
reas_015,reas,standalone,1,77,0.7,165,uz,uz,False,False,0,1,False,,
reas_015,reas,standalone,2,57,0.7,133,uz,uz,False,False,0,1,False,,
reas_016,reas,standalone,0,127,0.8,234,uz,uz,False,False,0,1,False,,
reas_016,reas,standalone,1,148,0.8,261,uz,uz,False,False,0,1,False,,
reas_016,reas,standalone,2,122,0.8,225,uz,uz,False,False,0,1,False,,
reas_017,reas,standalone,0,269,1.2,584,uz,uz,False,False,0,1,False,,
reas_017,reas,standalone,1,265,93.9,586,uz,uz,False,False,0,1,False,,
reas_017,reas,standalone,2,202,0.9,435,uz,uz,False,False,0,1,False,,
reas_018,reas,standalone,0,101,0.7,232,uz,uz,False,False,0,1,False,,
reas_018,reas,standalone,1,101,0.8,233,uz,uz,False,False,0,1,False,,
reas_018,reas,standalone,2,98,0.8,228,uz,uz,False,False,0,1,False,,
reas_019,reas,standalone,0,91,0.7,220,uz,uz,False,False,0,1,False,,
reas_019,reas,standalone,1,95,0.7,221,uz,uz,False,False,0,1,False,,
reas_019,reas,standalone,2,93,0.7,226,uz,uz,False,False,0,1,False,,
reas_020,reas,standalone,0,53,0.6,148,uz,uz,False,False,0,1,False,,
reas_020,reas,standalone,1,53,0.5,148,uz,uz,False,False,0,1,False,,
reas_020,reas,standalone,2,53,0.6,148,uz,uz,False,False,0,1,False,,
reas_021,reas,standalone,0,332,1.4,667,uz,uz,False,False,0,1,False,,
reas_021,reas,standalone,1,321,1.3,634,uz,unknown,True,False,0,1,False,,
reas_021,reas,standalone,2,323,1.4,635,uz,uz,False,False,0,1,False,,
reas_022,reas,standalone,0,199,1.0,429,uz,uz,False,False,0,1,False,,
reas_022,reas,standalone,1,180,1.1,411,uz,uz,False,False,0,1,False,,
reas_022,reas,standalone,2,107,1.4,260,uz,uz,False,False,0,1,False,,
reas_023,reas,standalone,0,128,1.1,254,uz,tr,True,False,0,1,False,,
reas_023,reas,standalone,1,129,0.7,254,uz,tr,True,False,0,1,False,,
reas_023,reas,standalone,2,120,0.8,230,uz,tr,True,False,0,1,False,,
reas_024,reas,standalone,0,279,1.6,541,uz,uz,False,False,0,1,False,,
reas_024,reas,standalone,1,296,1.3,596,uz,uz,False,False,0,1,False,,
reas_024,reas,standalone,2,286,1.1,580,uz,uz,False,False,0,1,False,,
reas_025,reas,standalone,0,202,1.0,417,uz,uz,False,False,0,1,False,,
reas_025,reas,standalone,1,184,1.0,370,uz,uz,False,False,0,1,False,,
reas_025,reas,standalone,2,208,0.9,438,uz,uz,False,False,0,1,False,,
reas_026,reas,standalone,0,65,0.6,127,uz,uz,False,False,0,1,False,,
reas_026,reas,standalone,1,83,0.7,160,uz,uz,False,False,0,1,False,,
reas_026,reas,standalone,2,53,0.6,113,uz,uz,False,False,0,1,False,,
reas_027,reas,standalone,0,134,0.9,301,uz,uz,False,False,0,1,False,,
reas_027,reas,standalone,1,131,0.9,298,uz,uz,False,False,0,1,False,,
reas_027,reas,standalone,2,130,0.9,291,uz,uz,False,False,0,1,False,,
reas_028,reas,standalone,0,222,1.0,451,uz,uz,False,False,0,1,False,,
reas_028,reas,standalone,1,241,90.2,476,uz,uz,False,False,0,1,False,,
reas_028,reas,standalone,2,204,1.0,386,uz,uz,False,False,0,1,False,,
reas_029,reas,standalone,0,121,0.9,268,uz,uz,False,False,0,1,False,,
reas_029,reas,standalone,1,179,0.9,434,uz,uz,False,False,0,1,False,,
reas_029,reas,standalone,2,108,0.7,255,uz,uz,False,False,0,1,False,,
reas_030,reas,standalone,0,44,0.5,98,uz,uz,False,False,0,1,False,,
reas_030,reas,standalone,1,44,0.6,98,uz,uz,False,False,0,1,False,,
reas_030,reas,standalone,2,44,0.7,98,uz,uz,False,False,0,1,False,,
cult_001,cult,standalone,0,251,1.5,669,uz,uz,False,False,0,2,False,,
cult_001,cult,standalone,1,381,2.3,991,uz,uz,False,False,0,2,False,,
cult_001,cult,standalone,2,241,1.6,659,uz,uz,False,False,0,2,False,,
cult_002,cult,standalone,0,564,2.7,1547,uz,uz,False,False,0,1,False,,
cult_002,cult,standalone,1,552,3.3,1481,uz,uz,False,False,0,2,False,,
cult_002,cult,standalone,2,631,3.0,1727,uz,uz,False,False,0,1,False,,
cult_003,cult,standalone,0,465,2.7,1268,uz,uz,False,False,0,2,False,,
cult_003,cult,standalone,1,541,3.3,1473,uz,uz,False,False,0,2,False,,
cult_003,cult,standalone,2,543,3.0,1481,uz,uz,False,False,0,2,False,,
cult_004,cult,standalone,0,189,1.2,521,uz,uz,False,False,0,2,False,,
cult_004,cult,standalone,1,245,1.5,654,uz,uz,False,False,0,1,False,,
cult_004,cult,standalone,2,281,1.8,746,uz,uz,False,False,0,1,False,,
cult_005,cult,standalone,0,162,1.1,436,uz,uz,False,False,0,1,False,,
cult_005,cult,standalone,1,160,1.3,456,uz,uz,False,False,0,2,False,,
cult_005,cult,standalone,2,204,1.3,551,uz,uz,False,False,0,1,False,,
cult_006,cult,standalone,0,63,0.7,178,uz,uz,False,False,0,1,False,,
cult_006,cult,standalone,1,60,0.8,167,uz,uz,False,False,0,1,False,,
cult_006,cult,standalone,2,60,0.7,167,uz,uz,False,False,0,1,False,,
cult_007,cult,standalone,0,133,1.2,361,uz,uz,False,False,0,1,False,,
cult_007,cult,standalone,1,138,1.2,357,uz,uz,False,False,0,1,False,,
cult_007,cult,standalone,2,55,0.8,163,uz,uz,False,False,0,1,False,,
cult_008,cult,standalone,0,102,17.4,253,uz,uz,False,False,0,1,False,,
cult_008,cult,standalone,1,104,60.4,263,uz,uz,False,False,0,1,False,,
cult_008,cult,standalone,2,173,1.4,445,uz,uz,False,False,0,1,False,,
cult_009,cult,standalone,0,330,2.0,885,uz,uz,False,False,0,1,False,,
cult_009,cult,standalone,1,359,2.2,962,uz,uz,False,False,0,1,False,,
cult_009,cult,standalone,2,292,1.8,799,uz,uz,False,False,0,2,False,,
cult_010,cult,standalone,0,128,1.1,343,uz,uz,False,False,0,1,False,,
cult_010,cult,standalone,1,90,0.9,238,uz,uz,False,False,0,1,False,,
cult_010,cult,standalone,2,97,0.9,261,uz,uz,False,False,0,1,False,,
cult_011,cult,standalone,0,98,0.9,273,uz,uz,False,False,0,1,False,,
cult_011,cult,standalone,1,79,0.9,215,uz,uz,False,False,0,1,False,,
cult_011,cult,standalone,2,99,1.4,283,uz,uz,False,False,0,1,False,,
cult_012,cult,standalone,0,232,1.4,636,uz,uz,False,False,0,2,False,,
cult_012,cult,standalone,1,320,2.0,882,uz,uz,False,False,0,1,False,,
cult_012,cult,standalone,2,347,1.9,931,uz,uz,False,False,0,1,False,,
cult_013,cult,standalone,0,252,1.7,671,uz,uz,False,False,0,1,False,,
cult_013,cult,standalone,1,368,2.3,994,uz,uz,False,False,0,1,False,,
cult_013,cult,standalone,2,341,1.8,918,uz,uz,False,False,0,1,False,,
cult_014,cult,standalone,0,409,2.0,1133,uz,uz,False,False,0,2,False,,
cult_014,cult,standalone,1,432,2.2,1212,uz,uz,False,False,0,1,False,,
cult_014,cult,standalone,2,426,2.4,1154,uz,uz,False,False,0,1,False,,
cult_015,cult,standalone,0,210,1.5,548,uz,uz,False,False,0,1,False,,
cult_015,cult,standalone,1,283,1.5,755,uz,uz,False,False,0,1,False,,
cult_015,cult,standalone,2,242,1.4,660,uz,uz,False,False,0,1,False,,
cult_016,cult,standalone,0,595,3.0,1617,uz,uz,False,False,0,1,False,,
cult_016,cult,standalone,1,650,3.5,1750,uz,uz,False,False,0,1,False,,
cult_016,cult,standalone,2,547,2.8,1484,uz,uz,False,False,0,1,False,,
cult_017,cult,standalone,0,69,0.9,184,uz,uz,False,False,0,1,False,,
cult_017,cult,standalone,1,137,14.4,364,uz,uz,False,False,0,1,False,,
cult_017,cult,standalone,2,70,59.6,188,uz,uz,False,False,0,1,False,,
